income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2020-11-01,2020-11-30,Q17,income_at_start,180
Earned Income,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,8
Earned Income,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,17
Unemployment Insurance,adults,2020-11-01,2020-11-30,Q17,income_at_start,4
Unemployment Insurance,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2020-11-01,2020-11-30,Q17,income_at_start,120
Supplemental Security Income (SSI),adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,19
Supplemental Security Income (SSI),adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,14
Social Security Disability Insurance (SSDI),adults,2020-11-01,2020-11-30,Q17,income_at_start,90
Social Security Disability Insurance (SSDI),adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,13
Social Security Disability Insurance (SSDI),adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,13
VA Service - Connected Disability Compensation,adults,2020-11-01,2020-11-30,Q17,income_at_start,7
VA Service - Connected Disability Compensation,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2020-11-01,2020-11-30,Q17,income_at_start,5
VA Non-Service Connected Disability Pension,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2020-11-01,2020-11-30,Q17,income_at_start,0
Private Disability Insurance,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2020-11-01,2020-11-30,Q17,income_at_start,0
Worker's Compensation,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2020-11-01,2020-11-30,Q17,income_at_start,14
Temporary Assistance for Needy Families (TANF),adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,2
General Assistance (GA),adults,2020-11-01,2020-11-30,Q17,income_at_start,0
General Assistance (GA),adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2020-11-01,2020-11-30,Q17,income_at_start,17
Retirement Income from Social Security,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,5
Retirement Income from Social Security,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2020-11-01,2020-11-30,Q17,income_at_start,5
Pension or retirement income from a former job,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
Child Support,adults,2020-11-01,2020-11-30,Q17,income_at_start,16
Child Support,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,5
Alimony and other spousal support,adults,2020-11-01,2020-11-30,Q17,income_at_start,0
Alimony and other spousal support,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
Other Source,adults,2020-11-01,2020-11-30,Q17,income_at_start,11
Other Source,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,3
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-11-01,2020-11-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-11-01,2020-11-30,Q17,income_at_latest_annual_assessment_for_stayers,61
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-11-01,2020-11-30,Q17,income_at_exit_for_leavers,0
