count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,104,14,22,all_persons,2020-11-01,2020-11-30,Q13b2,without_children,68
None,104,14,22,all_persons,2020-11-01,2020-11-30,Q13b2,with_only_children,0
None,104,14,22,all_persons,2020-11-01,2020-11-30,Q13b2,unknown_household_type,0
1 Condition,32,0,3,all_persons,2020-11-01,2020-11-30,Q13b2,without_children,29
1 Condition,32,0,3,all_persons,2020-11-01,2020-11-30,Q13b2,with_only_children,0
1 Condition,32,0,3,all_persons,2020-11-01,2020-11-30,Q13b2,unknown_household_type,0
2 Conditions,16,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,without_children,16
2 Conditions,16,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,with_only_children,0
2 Conditions,16,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,unknown_household_type,0
3+ Conditions,15,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,without_children,15
3+ Conditions,15,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,with_only_children,0
3+ Conditions,15,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,unknown_household_type,0
Condition Unknown,37,1,0,all_persons,2020-11-01,2020-11-30,Q13b2,without_children,36
Condition Unknown,37,1,0,all_persons,2020-11-01,2020-11-30,Q13b2,with_only_children,0
Condition Unknown,37,1,0,all_persons,2020-11-01,2020-11-30,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2020-11-01,2020-11-30,Q13b2,unknown_household_type,0
Data Not Collected,3,0,1,all_persons,2020-11-01,2020-11-30,Q13b2,without_children,2
Data Not Collected,3,0,1,all_persons,2020-11-01,2020-11-30,Q13b2,with_only_children,0
Data Not Collected,3,0,1,all_persons,2020-11-01,2020-11-30,Q13b2,unknown_household_type,0
