count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,582,121,201,all_persons,2020-11-01,2020-11-30,Q13a2,without_children,238
None,582,121,201,all_persons,2020-11-01,2020-11-30,Q13a2,with_only_children,13
None,582,121,201,all_persons,2020-11-01,2020-11-30,Q13a2,unknown_household_type,9
1 Condition,265,22,13,all_persons,2020-11-01,2020-11-30,Q13a2,without_children,228
1 Condition,265,22,13,all_persons,2020-11-01,2020-11-30,Q13a2,with_only_children,0
1 Condition,265,22,13,all_persons,2020-11-01,2020-11-30,Q13a2,unknown_household_type,2
2 Conditions,130,5,2,all_persons,2020-11-01,2020-11-30,Q13a2,without_children,123
2 Conditions,130,5,2,all_persons,2020-11-01,2020-11-30,Q13a2,with_only_children,0
2 Conditions,130,5,2,all_persons,2020-11-01,2020-11-30,Q13a2,unknown_household_type,0
3+ Conditions,104,3,0,all_persons,2020-11-01,2020-11-30,Q13a2,without_children,101
3+ Conditions,104,3,0,all_persons,2020-11-01,2020-11-30,Q13a2,with_only_children,0
3+ Conditions,104,3,0,all_persons,2020-11-01,2020-11-30,Q13a2,unknown_household_type,0
Condition Unknown,68,3,0,all_persons,2020-11-01,2020-11-30,Q13a2,without_children,65
Condition Unknown,68,3,0,all_persons,2020-11-01,2020-11-30,Q13a2,with_only_children,0
Condition Unknown,68,3,0,all_persons,2020-11-01,2020-11-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-11-01,2020-11-30,Q13a2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-11-01,2020-11-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-11-01,2020-11-30,Q13a2,unknown_household_type,0
Data Not Collected,55,8,26,all_persons,2020-11-01,2020-11-30,Q13a2,without_children,15
Data Not Collected,55,8,26,all_persons,2020-11-01,2020-11-30,Q13a2,with_only_children,3
Data Not Collected,55,8,26,all_persons,2020-11-01,2020-11-30,Q13a2,unknown_household_type,3
