time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,without_children,58
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,38
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,without_children,6
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,0
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,without_children,5
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,3
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,without_children,3
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,2
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,without_children,23
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,7
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,without_children,32
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,26
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,without_children,27
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,5
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,without_children,34
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,without_children,61
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,11
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,without_children,249
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,92
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,without_children,24
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,5
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,without_children,12
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,0
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,without_children,285
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,97
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
