conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,243,12,0,stayers,2021-10-01,2021-10-31,Q13c1,without_children,231
Mental Health Disorder,243,12,0,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
Mental Health Disorder,243,12,0,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,47,0,0,stayers,2021-10-01,2021-10-31,Q13c1,without_children,47
Alcohol Use Disorder,47,0,0,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
Alcohol Use Disorder,47,0,0,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,0
Drug Use Disorder,34,1,0,stayers,2021-10-01,2021-10-31,Q13c1,without_children,33
Drug Use Disorder,34,1,0,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
Drug Use Disorder,34,1,0,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,48,0,0,stayers,2021-10-01,2021-10-31,Q13c1,without_children,48
Both Alcohol and Drug Use Disorders,48,0,0,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,48,0,0,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,0
Chronic Health Condition,126,5,1,stayers,2021-10-01,2021-10-31,Q13c1,without_children,120
Chronic Health Condition,126,5,1,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
Chronic Health Condition,126,5,1,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,0
HIV/AIDS,99,7,0,stayers,2021-10-01,2021-10-31,Q13c1,without_children,92
HIV/AIDS,99,7,0,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
HIV/AIDS,99,7,0,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,0
Development Disability,55,1,9,stayers,2021-10-01,2021-10-31,Q13c1,without_children,44
Development Disability,55,1,9,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
Development Disability,55,1,9,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,1
Physical Disability,140,6,0,stayers,2021-10-01,2021-10-31,Q13c1,without_children,134
Physical Disability,140,6,0,stayers,2021-10-01,2021-10-31,Q13c1,with_only_children,0
Physical Disability,140,6,0,stayers,2021-10-01,2021-10-31,Q13c1,unknown_household_type,0
