age_group,total,population,start_date,end_date,question,household_type,count
18 - 24,4,veterans,2021-10-01,2021-10-31,Q25d,without_children,4
18 - 24,4,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,0
18 - 24,4,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
25 - 34,12,veterans,2021-10-01,2021-10-31,Q25d,without_children,10
25 - 34,12,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,2
25 - 34,12,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
35 - 44,7,veterans,2021-10-01,2021-10-31,Q25d,without_children,7
35 - 44,7,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,0
35 - 44,7,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
45 - 54,9,veterans,2021-10-01,2021-10-31,Q25d,without_children,9
45 - 54,9,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,0
45 - 54,9,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
55 - 61,16,veterans,2021-10-01,2021-10-31,Q25d,without_children,16
55 - 61,16,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,0
55 - 61,16,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
62 +,22,veterans,2021-10-01,2021-10-31,Q25d,without_children,22
62 +,22,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,0
62 +,22,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,veterans,2021-10-01,2021-10-31,Q25d,without_children,0
Client Doesn't Know/Client Refused,0,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
Data Not Collected,0,veterans,2021-10-01,2021-10-31,Q25d,without_children,0
Data Not Collected,0,veterans,2021-10-01,2021-10-31,Q25d,with_children_and_adults,0
Data Not Collected,0,veterans,2021-10-01,2021-10-31,Q25d,unknown_household_type,0
