income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2021-10-01,2021-10-31,Q17,income_at_start,233
Earned Income,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,8
Earned Income,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,39
Unemployment Insurance,adults,2021-10-01,2021-10-31,Q17,income_at_start,5
Unemployment Insurance,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,2
Supplemental Security Income (SSI),adults,2021-10-01,2021-10-31,Q17,income_at_start,120
Supplemental Security Income (SSI),adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,21
Supplemental Security Income (SSI),adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,13
Social Security Disability Insurance (SSDI),adults,2021-10-01,2021-10-31,Q17,income_at_start,97
Social Security Disability Insurance (SSDI),adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,14
Social Security Disability Insurance (SSDI),adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,14
VA Service - Connected Disability Compensation,adults,2021-10-01,2021-10-31,Q17,income_at_start,9
VA Service - Connected Disability Compensation,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Service - Connected Disability Compensation,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,3
VA Non-Service Connected Disability Pension,adults,2021-10-01,2021-10-31,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Non-Service Connected Disability Pension,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2021-10-01,2021-10-31,Q17,income_at_start,0
Private Disability Insurance,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2021-10-01,2021-10-31,Q17,income_at_start,0
Worker's Compensation,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2021-10-01,2021-10-31,Q17,income_at_start,17
Temporary Assistance for Needy Families (TANF),adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2021-10-01,2021-10-31,Q17,income_at_start,1
General Assistance (GA),adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,1
Retirement Income from Social Security,adults,2021-10-01,2021-10-31,Q17,income_at_start,19
Retirement Income from Social Security,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2021-10-01,2021-10-31,Q17,income_at_start,7
Pension or retirement income from a former job,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2021-10-01,2021-10-31,Q17,income_at_start,9
Child Support,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,1
Alimony and other spousal support,adults,2021-10-01,2021-10-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2021-10-01,2021-10-31,Q17,income_at_start,9
Other Source,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Other Source,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-10-01,2021-10-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-10-01,2021-10-31,Q17,income_at_latest_annual_assessment_for_stayers,59
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-10-01,2021-10-31,Q17,income_at_exit_for_leavers,0
