count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,582,129,185,stayers,2021-10-01,2021-10-31,Q13c2,without_children,240
None,582,129,185,stayers,2021-10-01,2021-10-31,Q13c2,with_only_children,18
None,582,129,185,stayers,2021-10-01,2021-10-31,Q13c2,unknown_household_type,10
1 Condition,271,18,8,stayers,2021-10-01,2021-10-31,Q13c2,without_children,244
1 Condition,271,18,8,stayers,2021-10-01,2021-10-31,Q13c2,with_only_children,0
1 Condition,271,18,8,stayers,2021-10-01,2021-10-31,Q13c2,unknown_household_type,1
2 Conditions,114,5,1,stayers,2021-10-01,2021-10-31,Q13c2,without_children,108
2 Conditions,114,5,1,stayers,2021-10-01,2021-10-31,Q13c2,with_only_children,0
2 Conditions,114,5,1,stayers,2021-10-01,2021-10-31,Q13c2,unknown_household_type,0
3+ Conditions,97,1,0,stayers,2021-10-01,2021-10-31,Q13c2,without_children,96
3+ Conditions,97,1,0,stayers,2021-10-01,2021-10-31,Q13c2,with_only_children,0
3+ Conditions,97,1,0,stayers,2021-10-01,2021-10-31,Q13c2,unknown_household_type,0
Condition Unknown,50,3,0,stayers,2021-10-01,2021-10-31,Q13c2,without_children,46
Condition Unknown,50,3,0,stayers,2021-10-01,2021-10-31,Q13c2,with_only_children,1
Condition Unknown,50,3,0,stayers,2021-10-01,2021-10-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,0,stayers,2021-10-01,2021-10-31,Q13c2,without_children,2
Client Doesn't Know/Client Refused,2,0,0,stayers,2021-10-01,2021-10-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,0,stayers,2021-10-01,2021-10-31,Q13c2,unknown_household_type,0
Data Not Collected,81,14,34,stayers,2021-10-01,2021-10-31,Q13c2,without_children,22
Data Not Collected,81,14,34,stayers,2021-10-01,2021-10-31,Q13c2,with_only_children,6
Data Not Collected,81,14,34,stayers,2021-10-01,2021-10-31,Q13c2,unknown_household_type,5
