income_range,population,start_date,end_date,question,status,count
No Income,adults,2021-10-01,2021-10-31,Q16,income_at_start,454
No Income,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,10
No Income,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,70
$1 -  $150,adults,2021-10-01,2021-10-31,Q16,income_at_start,2
$1 -  $150,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2021-10-01,2021-10-31,Q16,income_at_start,6
$151 - $250,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,2
$251 - $500,adults,2021-10-01,2021-10-31,Q16,income_at_start,20
$251 - $500,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$251 - $500,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,2
$501 - $1000,adults,2021-10-01,2021-10-31,Q16,income_at_start,146
$501 - $1000,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,18
$501 - $1000,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,18
$1001 - $1500,adults,2021-10-01,2021-10-31,Q16,income_at_start,94
$1001 - $1500,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,14
$1001 - $1500,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,12
$1501 - $2000,adults,2021-10-01,2021-10-31,Q16,income_at_start,86
$1501 - $2000,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,6
$1501 - $2000,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,15
$2001+,adults,2021-10-01,2021-10-31,Q16,income_at_start,86
$2001+,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$2001+,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,16
Client Doesn't Know/Client Refused,adults,2021-10-01,2021-10-31,Q16,income_at_start,2
Client Doesn't Know/Client Refused,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2021-10-01,2021-10-31,Q16,income_at_start,245
Data Not Collected,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,3
Data Not Collected,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,73
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-10-01,2021-10-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,501
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2021-10-01,2021-10-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,373
Number of Adult Stayers without Required Annual Assessment,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2021-10-01,2021-10-31,Q16,income_at_start,1141
Total Adults,adults,2021-10-01,2021-10-31,Q16,income_at_latest_annual_assessment_for_stayers,933
Total Adults,adults,2021-10-01,2021-10-31,Q16,income_at_exit_for_leavers,208
