gender_identity,total,population,start_date,end_date,question,household_type,count
Male,657,adults,2021-10-01,2021-10-31,Q10a,without_children,594
Male,657,adults,2021-10-01,2021-10-31,Q10a,with_children_and_adults,60
Male,657,adults,2021-10-01,2021-10-31,Q10a,unknown_household_type,3
Female,480,adults,2021-10-01,2021-10-31,Q10a,without_children,331
Female,480,adults,2021-10-01,2021-10-31,Q10a,with_children_and_adults,147
Female,480,adults,2021-10-01,2021-10-31,Q10a,unknown_household_type,2
No Single Gender,2,adults,2021-10-01,2021-10-31,Q10a,without_children,2
No Single Gender,2,adults,2021-10-01,2021-10-31,Q10a,with_children_and_adults,0
No Single Gender,2,adults,2021-10-01,2021-10-31,Q10a,unknown_household_type,0
Questioning,0,adults,2021-10-01,2021-10-31,Q10a,without_children,0
Questioning,0,adults,2021-10-01,2021-10-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2021-10-01,2021-10-31,Q10a,unknown_household_type,0
Transgender,1,adults,2021-10-01,2021-10-31,Q10a,without_children,1
Transgender,1,adults,2021-10-01,2021-10-31,Q10a,with_children_and_adults,0
Transgender,1,adults,2021-10-01,2021-10-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2021-10-01,2021-10-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2021-10-01,2021-10-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2021-10-01,2021-10-31,Q10a,unknown_household_type,0
Data Not Collected,1,adults,2021-10-01,2021-10-31,Q10a,without_children,1
Data Not Collected,1,adults,2021-10-01,2021-10-31,Q10a,with_children_and_adults,0
Data Not Collected,1,adults,2021-10-01,2021-10-31,Q10a,unknown_household_type,0
