conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,41,3,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,38
Mental Health Disorder,41,3,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,0
Mental Health Disorder,41,3,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,8,0,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,7
Alcohol Use Disorder,8,0,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,1
Alcohol Use Disorder,8,0,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
Drug Use Disorder,3,0,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,3
Drug Use Disorder,3,0,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,0
Drug Use Disorder,3,0,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,8,0,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,8
Both Alcohol and Drug Use Disorders,8,0,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,8,0,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
Chronic Health Condition,22,0,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,22
Chronic Health Condition,22,0,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,0
Chronic Health Condition,22,0,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
HIV/AIDS,1,0,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,1
HIV/AIDS,1,0,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,0
HIV/AIDS,1,0,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
Development Disability,1,0,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,1
Development Disability,1,0,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,0
Development Disability,1,0,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
Physical Disability,22,1,0,exit,2021-10-01,2021-10-31,Q13b1,without_children,21
Physical Disability,22,1,0,exit,2021-10-01,2021-10-31,Q13b1,with_only_children,0
Physical Disability,22,1,0,exit,2021-10-01,2021-10-31,Q13b1,unknown_household_type,0
