age_group,total,population,start_date,end_date,question,household_type,count
Under 5,67,all_persons,2015-06-01,2015-06-30,Q11,without_children,0
Under 5,67,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,67
Under 5,67,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
Under 5,67,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
5 -  12,62,all_persons,2015-06-01,2015-06-30,Q11,without_children,0
5 -  12,62,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,60
5 -  12,62,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,2
5 -  12,62,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
13 - 17,24,all_persons,2015-06-01,2015-06-30,Q11,without_children,0
13 - 17,24,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,24
13 - 17,24,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
13 - 17,24,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
18 - 24,51,all_persons,2015-06-01,2015-06-30,Q11,without_children,24
18 - 24,51,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,27
18 - 24,51,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
18 - 24,51,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
25 - 34,67,all_persons,2015-06-01,2015-06-30,Q11,without_children,28
25 - 34,67,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,39
25 - 34,67,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
25 - 34,67,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
35 - 44,79,all_persons,2015-06-01,2015-06-30,Q11,without_children,53
35 - 44,79,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,25
35 - 44,79,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
35 - 44,79,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,1
45 - 54,107,all_persons,2015-06-01,2015-06-30,Q11,without_children,95
45 - 54,107,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,12
45 - 54,107,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
45 - 54,107,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
55 - 61,48,all_persons,2015-06-01,2015-06-30,Q11,without_children,45
55 - 61,48,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,3
55 - 61,48,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
55 - 61,48,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
62 +,29,all_persons,2015-06-01,2015-06-30,Q11,without_children,29
62 +,29,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,0
62 +,29,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
62 +,29,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q11,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q11,without_children,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q11,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q11,with_only_children,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q11,unknown_household_type,1
