age_group,total,population,start_date,end_date,question,household_type,count
18 - 24,1,veterans,2016-12-01,2016-12-31,Q25d,without_children,1
18 - 24,1,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,0
18 - 24,1,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
25 - 34,0,veterans,2016-12-01,2016-12-31,Q25d,without_children,0
25 - 34,0,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,0
25 - 34,0,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
35 - 44,6,veterans,2016-12-01,2016-12-31,Q25d,without_children,5
35 - 44,6,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,1
35 - 44,6,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
45 - 54,4,veterans,2016-12-01,2016-12-31,Q25d,without_children,4
45 - 54,4,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,0
45 - 54,4,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
55 - 61,7,veterans,2016-12-01,2016-12-31,Q25d,without_children,7
55 - 61,7,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,0
55 - 61,7,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
62 +,6,veterans,2016-12-01,2016-12-31,Q25d,without_children,6
62 +,6,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,0
62 +,6,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,veterans,2016-12-01,2016-12-31,Q25d,without_children,0
Client Doesn't Know/Client Refused,0,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
Data Not Collected,0,veterans,2016-12-01,2016-12-31,Q25d,without_children,0
Data Not Collected,0,veterans,2016-12-01,2016-12-31,Q25d,with_children_and_adults,0
Data Not Collected,0,veterans,2016-12-01,2016-12-31,Q25d,unknown_household_type,0
