ch_status_households,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,42,all_households,2016-05-01,2016-05-31,Q26a,without_children,42
Chronically Homeless ,42,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,0
Chronically Homeless ,42,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,0
Chronically Homeless ,42,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,without_children,161
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,66
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,1
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,0
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,without_children,33
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,8
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,0
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,0
