conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,99,13,5,stayers,2016-05-01,2016-05-31,Q13c1,without_children,81
Mental Health Disorder,99,13,5,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,0
Mental Health Disorder,99,13,5,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,13,0,0,stayers,2016-05-01,2016-05-31,Q13c1,without_children,13
Alcohol Use Disorder,13,0,0,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,0
Alcohol Use Disorder,13,0,0,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
Drug Use Disorder,7,2,0,stayers,2016-05-01,2016-05-31,Q13c1,without_children,4
Drug Use Disorder,7,2,0,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,1
Drug Use Disorder,7,2,0,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,18,2,0,stayers,2016-05-01,2016-05-31,Q13c1,without_children,16
Both Alcohol and Drug Use Disorders,18,2,0,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,18,2,0,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
Chronic Health Condition,42,5,3,stayers,2016-05-01,2016-05-31,Q13c1,without_children,33
Chronic Health Condition,42,5,3,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,1
Chronic Health Condition,42,5,3,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
HIV/AIDS,92,2,0,stayers,2016-05-01,2016-05-31,Q13c1,without_children,89
HIV/AIDS,92,2,0,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,1
HIV/AIDS,92,2,0,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
Development Disability,14,3,6,stayers,2016-05-01,2016-05-31,Q13c1,without_children,5
Development Disability,14,3,6,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,0
Development Disability,14,3,6,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
Physical Disability,53,8,3,stayers,2016-05-01,2016-05-31,Q13c1,without_children,42
Physical Disability,53,8,3,stayers,2016-05-01,2016-05-31,Q13c1,with_only_children,0
Physical Disability,53,8,3,stayers,2016-05-01,2016-05-31,Q13c1,unknown_household_type,0
