time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,9,all_persons,2016-05-01,2016-05-31,Q22e,without_children,6
7 days or less,9,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,3
7 days or less,9,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
7 days or less,9,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
8 to 14 days,1,all_persons,2016-05-01,2016-05-31,Q22e,without_children,1
8 to 14 days,1,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,0
8 to 14 days,1,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
8 to 14 days,1,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
15 to 21 days,2,all_persons,2016-05-01,2016-05-31,Q22e,without_children,0
15 to 21 days,2,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,2
15 to 21 days,2,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
15 to 21 days,2,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
22 to 30 days,3,all_persons,2016-05-01,2016-05-31,Q22e,without_children,1
22 to 30 days,3,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,2
22 to 30 days,3,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
22 to 30 days,3,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
31 to 60 days,7,all_persons,2016-05-01,2016-05-31,Q22e,without_children,2
31 to 60 days,7,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,5
31 to 60 days,7,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
31 to 60 days,7,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
61 to 180 days,28,all_persons,2016-05-01,2016-05-31,Q22e,without_children,11
61 to 180 days,28,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,17
61 to 180 days,28,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
61 to 180 days,28,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
181 to 365 days,14,all_persons,2016-05-01,2016-05-31,Q22e,without_children,8
181 to 365 days,14,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,6
181 to 365 days,14,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
181 to 365 days,14,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),24,all_persons,2016-05-01,2016-05-31,Q22e,without_children,21
366-730 days (1-2 years),24,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,3
366-730 days (1-2 years),24,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
366-730 days (1-2 years),24,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
731 days or more,20,all_persons,2016-05-01,2016-05-31,Q22e,without_children,20
731 days or more,20,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,0
731 days or more,20,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
731 days or more,20,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
Total (persons moved into housing),108,all_persons,2016-05-01,2016-05-31,Q22e,without_children,70
Total (persons moved into housing),108,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,38
Total (persons moved into housing),108,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
Total (persons moved into housing),108,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
Not yet moved into housing,35,all_persons,2016-05-01,2016-05-31,Q22e,without_children,15
Not yet moved into housing,35,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,20
Not yet moved into housing,35,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
Not yet moved into housing,35,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
Data not collected,56,all_persons,2016-05-01,2016-05-31,Q22e,without_children,25
Data not collected,56,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,31
Data not collected,56,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
Data not collected,56,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
Total persons,199,all_persons,2016-05-01,2016-05-31,Q22e,without_children,110
Total persons,199,all_persons,2016-05-01,2016-05-31,Q22e,with_children_and_adults,89
Total persons,199,all_persons,2016-05-01,2016-05-31,Q22e,with_only_children,0
Total persons,199,all_persons,2016-05-01,2016-05-31,Q22e,unknown_household_type,0
