count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,277,65,149,all_persons,2018-12-01,2018-12-31,Q13c2,without_children,55
None,277,65,149,all_persons,2018-12-01,2018-12-31,Q13c2,with_only_children,8
None,277,65,149,all_persons,2018-12-01,2018-12-31,Q13c2,unknown_household_type,0
1 Condition,147,33,9,all_persons,2018-12-01,2018-12-31,Q13c2,without_children,105
1 Condition,147,33,9,all_persons,2018-12-01,2018-12-31,Q13c2,with_only_children,0
1 Condition,147,33,9,all_persons,2018-12-01,2018-12-31,Q13c2,unknown_household_type,0
2 Conditions,54,4,4,all_persons,2018-12-01,2018-12-31,Q13c2,without_children,46
2 Conditions,54,4,4,all_persons,2018-12-01,2018-12-31,Q13c2,with_only_children,0
2 Conditions,54,4,4,all_persons,2018-12-01,2018-12-31,Q13c2,unknown_household_type,0
3+ Conditions,46,1,0,all_persons,2018-12-01,2018-12-31,Q13c2,without_children,45
3+ Conditions,46,1,0,all_persons,2018-12-01,2018-12-31,Q13c2,with_only_children,0
3+ Conditions,46,1,0,all_persons,2018-12-01,2018-12-31,Q13c2,unknown_household_type,0
Condition Unknown,6,1,1,all_persons,2018-12-01,2018-12-31,Q13c2,without_children,4
Condition Unknown,6,1,1,all_persons,2018-12-01,2018-12-31,Q13c2,with_only_children,0
Condition Unknown,6,1,1,all_persons,2018-12-01,2018-12-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2018-12-01,2018-12-31,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2018-12-01,2018-12-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2018-12-01,2018-12-31,Q13c2,unknown_household_type,0
Data Not Collected,9,1,4,all_persons,2018-12-01,2018-12-31,Q13c2,without_children,2
Data Not Collected,9,1,4,all_persons,2018-12-01,2018-12-31,Q13c2,with_only_children,1
Data Not Collected,9,1,4,all_persons,2018-12-01,2018-12-31,Q13c2,unknown_household_type,1
