income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2018-12-01,2018-12-31,Q17,income_at_start,132
Earned Income,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,8
Earned Income,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,35
Unemployment Insurance,adults,2018-12-01,2018-12-31,Q17,income_at_start,3
Unemployment Insurance,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,2
Supplemental Security Income (SSI),adults,2018-12-01,2018-12-31,Q17,income_at_start,82
Supplemental Security Income (SSI),adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,24
Supplemental Security Income (SSI),adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,26
Social Security Disability Insurance (SSDI),adults,2018-12-01,2018-12-31,Q17,income_at_start,70
Social Security Disability Insurance (SSDI),adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,10
Social Security Disability Insurance (SSDI),adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,23
VA Service - Connected Disability Compensation,adults,2018-12-01,2018-12-31,Q17,income_at_start,5
VA Service - Connected Disability Compensation,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Service - Connected Disability Compensation,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2018-12-01,2018-12-31,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2018-12-01,2018-12-31,Q17,income_at_start,1
Private Disability Insurance,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2018-12-01,2018-12-31,Q17,income_at_start,0
Worker's Compensation,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2018-12-01,2018-12-31,Q17,income_at_start,13
Temporary Assistance for Needy Families (TANF),adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2018-12-01,2018-12-31,Q17,income_at_start,1
General Assistance (GA),adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,1
Retirement Income from Social Security,adults,2018-12-01,2018-12-31,Q17,income_at_start,6
Retirement Income from Social Security,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2018-12-01,2018-12-31,Q17,income_at_start,9
Pension or retirement income from a former job,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,3
Child Support,adults,2018-12-01,2018-12-31,Q17,income_at_start,10
Child Support,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Child Support,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,2
Alimony and other spousal support,adults,2018-12-01,2018-12-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2018-12-01,2018-12-31,Q17,income_at_start,5
Other Source,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,4
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-12-01,2018-12-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-12-01,2018-12-31,Q17,income_at_latest_annual_assessment_for_stayers,53
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-12-01,2018-12-31,Q17,income_at_exit_for_leavers,0
