conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,158,19,3,start,2018-12-01,2018-12-31,Q13a1,without_children,136
Mental Health Disorder,158,19,3,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
Mental Health Disorder,158,19,3,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,24,0,0,start,2018-12-01,2018-12-31,Q13a1,without_children,24
Alcohol Use Disorder,24,0,0,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
Alcohol Use Disorder,24,0,0,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
Drug Use Disorder,20,6,0,start,2018-12-01,2018-12-31,Q13a1,without_children,14
Drug Use Disorder,20,6,0,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
Drug Use Disorder,20,6,0,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,22,0,0,start,2018-12-01,2018-12-31,Q13a1,without_children,22
Both Alcohol and Drug Use Disorders,22,0,0,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,22,0,0,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
Chronic Health Condition,70,8,5,start,2018-12-01,2018-12-31,Q13a1,without_children,57
Chronic Health Condition,70,8,5,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
Chronic Health Condition,70,8,5,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
HIV/AIDS,72,6,0,start,2018-12-01,2018-12-31,Q13a1,without_children,66
HIV/AIDS,72,6,0,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
HIV/AIDS,72,6,0,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
Development Disability,40,4,13,start,2018-12-01,2018-12-31,Q13a1,without_children,23
Development Disability,40,4,13,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
Development Disability,40,4,13,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
Physical Disability,99,11,3,start,2018-12-01,2018-12-31,Q13a1,without_children,85
Physical Disability,99,11,3,start,2018-12-01,2018-12-31,Q13a1,with_only_children,0
Physical Disability,99,11,3,start,2018-12-01,2018-12-31,Q13a1,unknown_household_type,0
