time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,181,all_persons,2022-05-01,2022-05-31,Q22e,without_children,122
7 days or less,181,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,59
7 days or less,181,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
7 days or less,181,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
8 to 14 days,32,all_persons,2022-05-01,2022-05-31,Q22e,without_children,24
8 to 14 days,32,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,8
8 to 14 days,32,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
8 to 14 days,32,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
15 to 21 days,17,all_persons,2022-05-01,2022-05-31,Q22e,without_children,17
15 to 21 days,17,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,0
15 to 21 days,17,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
15 to 21 days,17,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
22 to 30 days,14,all_persons,2022-05-01,2022-05-31,Q22e,without_children,12
22 to 30 days,14,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,2
22 to 30 days,14,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
22 to 30 days,14,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
31 to 60 days,24,all_persons,2022-05-01,2022-05-31,Q22e,without_children,17
31 to 60 days,24,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,7
31 to 60 days,24,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
31 to 60 days,24,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
61 to 180 days,106,all_persons,2022-05-01,2022-05-31,Q22e,without_children,80
61 to 180 days,106,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,26
61 to 180 days,106,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
61 to 180 days,106,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
181 to 365 days,59,all_persons,2022-05-01,2022-05-31,Q22e,without_children,54
181 to 365 days,59,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,4
181 to 365 days,59,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,1
181 to 365 days,59,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),50,all_persons,2022-05-01,2022-05-31,Q22e,without_children,50
366-730 days (1-2 years),50,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),50,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
366-730 days (1-2 years),50,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
731 days or more,111,all_persons,2022-05-01,2022-05-31,Q22e,without_children,98
731 days or more,111,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,11
731 days or more,111,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,2
731 days or more,111,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
Total (persons moved into housing),594,all_persons,2022-05-01,2022-05-31,Q22e,without_children,474
Total (persons moved into housing),594,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,117
Total (persons moved into housing),594,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,3
Total (persons moved into housing),594,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
Not yet moved into housing,45,all_persons,2022-05-01,2022-05-31,Q22e,without_children,26
Not yet moved into housing,45,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,19
Not yet moved into housing,45,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,0
Not yet moved into housing,45,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,0
Data not collected,89,all_persons,2022-05-01,2022-05-31,Q22e,without_children,40
Data not collected,89,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,41
Data not collected,89,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,6
Data not collected,89,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,2
Total persons,728,all_persons,2022-05-01,2022-05-31,Q22e,without_children,540
Total persons,728,all_persons,2022-05-01,2022-05-31,Q22e,with_children_and_adults,177
Total persons,728,all_persons,2022-05-01,2022-05-31,Q22e,with_only_children,9
Total persons,728,all_persons,2022-05-01,2022-05-31,Q22e,unknown_household_type,2
