gender_identity,total,population,start_date,end_date,question,household_type,count
Male,55,youth,2022-05-01,2022-05-31,Q27c,without_children,33
Male,55,youth,2022-05-01,2022-05-31,Q27c,with_children_and_adults,11
Male,55,youth,2022-05-01,2022-05-31,Q27c,with_only_children,11
Male,55,youth,2022-05-01,2022-05-31,Q27c,unknown_household_type,0
Female,51,youth,2022-05-01,2022-05-31,Q27c,without_children,22
Female,51,youth,2022-05-01,2022-05-31,Q27c,with_children_and_adults,22
Female,51,youth,2022-05-01,2022-05-31,Q27c,with_only_children,7
Female,51,youth,2022-05-01,2022-05-31,Q27c,unknown_household_type,0
No Single Gender,0,youth,2022-05-01,2022-05-31,Q27c,without_children,0
No Single Gender,0,youth,2022-05-01,2022-05-31,Q27c,with_children_and_adults,0
No Single Gender,0,youth,2022-05-01,2022-05-31,Q27c,with_only_children,0
No Single Gender,0,youth,2022-05-01,2022-05-31,Q27c,unknown_household_type,0
Questioning,1,youth,2022-05-01,2022-05-31,Q27c,without_children,1
Questioning,1,youth,2022-05-01,2022-05-31,Q27c,with_children_and_adults,0
Questioning,1,youth,2022-05-01,2022-05-31,Q27c,with_only_children,0
Questioning,1,youth,2022-05-01,2022-05-31,Q27c,unknown_household_type,0
Transgender,0,youth,2022-05-01,2022-05-31,Q27c,without_children,0
Transgender,0,youth,2022-05-01,2022-05-31,Q27c,with_children_and_adults,0
Transgender,0,youth,2022-05-01,2022-05-31,Q27c,with_only_children,0
Transgender,0,youth,2022-05-01,2022-05-31,Q27c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2022-05-01,2022-05-31,Q27c,without_children,0
Client Doesn't Know/Client Refused,0,youth,2022-05-01,2022-05-31,Q27c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2022-05-01,2022-05-31,Q27c,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2022-05-01,2022-05-31,Q27c,unknown_household_type,0
Data Not Collected,0,youth,2022-05-01,2022-05-31,Q27c,without_children,0
Data Not Collected,0,youth,2022-05-01,2022-05-31,Q27c,with_children_and_adults,0
Data Not Collected,0,youth,2022-05-01,2022-05-31,Q27c,with_only_children,0
Data Not Collected,0,youth,2022-05-01,2022-05-31,Q27c,unknown_household_type,0
