age_group,total,population,start_date,end_date,question,household_type,count
Under 5,143,all_persons,2022-05-01,2022-05-31,Q11,without_children,0
Under 5,143,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,129
Under 5,143,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,14
Under 5,143,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,0
5 -  12,208,all_persons,2022-05-01,2022-05-31,Q11,without_children,0
5 -  12,208,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,193
5 -  12,208,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,15
5 -  12,208,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,0
13 - 17,95,all_persons,2022-05-01,2022-05-31,Q11,without_children,0
13 - 17,95,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,80
13 - 17,95,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,15
13 - 17,95,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,0
18 - 24,129,all_persons,2022-05-01,2022-05-31,Q11,without_children,73
18 - 24,129,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,56
18 - 24,129,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
18 - 24,129,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,0
25 - 34,346,all_persons,2022-05-01,2022-05-31,Q11,without_children,220
25 - 34,346,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,126
25 - 34,346,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
25 - 34,346,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,0
35 - 44,334,all_persons,2022-05-01,2022-05-31,Q11,without_children,240
35 - 44,334,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,91
35 - 44,334,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
35 - 44,334,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,3
45 - 54,264,all_persons,2022-05-01,2022-05-31,Q11,without_children,240
45 - 54,264,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,24
45 - 54,264,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
45 - 54,264,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,0
55 - 61,204,all_persons,2022-05-01,2022-05-31,Q11,without_children,195
55 - 61,204,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,8
55 - 61,204,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
55 - 61,204,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,1
62 +,156,all_persons,2022-05-01,2022-05-31,Q11,without_children,150
62 +,156,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,5
62 +,156,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
62 +,156,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,1
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q11,without_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,1
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,4
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q11,without_children,0
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q11,with_children_and_adults,0
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q11,with_only_children,0
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q11,unknown_household_type,10
