count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,766,169,226,stayers,2022-05-01,2022-05-31,Q13c2,without_children,338
None,766,169,226,stayers,2022-05-01,2022-05-31,Q13c2,with_only_children,23
None,766,169,226,stayers,2022-05-01,2022-05-31,Q13c2,unknown_household_type,10
1 Condition,331,27,11,stayers,2022-05-01,2022-05-31,Q13c2,without_children,291
1 Condition,331,27,11,stayers,2022-05-01,2022-05-31,Q13c2,with_only_children,0
1 Condition,331,27,11,stayers,2022-05-01,2022-05-31,Q13c2,unknown_household_type,2
2 Conditions,146,6,1,stayers,2022-05-01,2022-05-31,Q13c2,without_children,139
2 Conditions,146,6,1,stayers,2022-05-01,2022-05-31,Q13c2,with_only_children,0
2 Conditions,146,6,1,stayers,2022-05-01,2022-05-31,Q13c2,unknown_household_type,0
3+ Conditions,109,1,0,stayers,2022-05-01,2022-05-31,Q13c2,without_children,108
3+ Conditions,109,1,0,stayers,2022-05-01,2022-05-31,Q13c2,with_only_children,0
3+ Conditions,109,1,0,stayers,2022-05-01,2022-05-31,Q13c2,unknown_household_type,0
Condition Unknown,76,6,4,stayers,2022-05-01,2022-05-31,Q13c2,without_children,65
Condition Unknown,76,6,4,stayers,2022-05-01,2022-05-31,Q13c2,with_only_children,1
Condition Unknown,76,6,4,stayers,2022-05-01,2022-05-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,6,0,0,stayers,2022-05-01,2022-05-31,Q13c2,without_children,6
Client Doesn't Know/Client Refused,6,0,0,stayers,2022-05-01,2022-05-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,6,0,0,stayers,2022-05-01,2022-05-31,Q13c2,unknown_household_type,0
Data Not Collected,176,33,86,stayers,2022-05-01,2022-05-31,Q13c2,without_children,30
Data Not Collected,176,33,86,stayers,2022-05-01,2022-05-31,Q13c2,with_only_children,20
Data Not Collected,176,33,86,stayers,2022-05-01,2022-05-31,Q13c2,unknown_household_type,7
