conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,34
Mental Health Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,30
Mental Health Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,4
Alcohol Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,10
Alcohol Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,10
Alcohol Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,22
Chronic Health Condition,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,18
Chronic Health Condition,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,4
HIV/AIDS,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,5
Development Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Development Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,22
Physical Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,19
Physical Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,3
