conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,138,20,3,start,2017-01-01,2017-01-31,Q13a1,without_children,115
Mental Health Disorder,138,20,3,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
Mental Health Disorder,138,20,3,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,21,1,0,start,2017-01-01,2017-01-31,Q13a1,without_children,20
Alcohol Use Disorder,21,1,0,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
Alcohol Use Disorder,21,1,0,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
Drug Use Disorder,17,8,0,start,2017-01-01,2017-01-31,Q13a1,without_children,9
Drug Use Disorder,17,8,0,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
Drug Use Disorder,17,8,0,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,21,1,0,start,2017-01-01,2017-01-31,Q13a1,without_children,20
Both Alcohol and Drug Use Disorders,21,1,0,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,21,1,0,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
Chronic Health Condition,69,8,3,start,2017-01-01,2017-01-31,Q13a1,without_children,58
Chronic Health Condition,69,8,3,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
Chronic Health Condition,69,8,3,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
HIV/AIDS,91,2,0,start,2017-01-01,2017-01-31,Q13a1,without_children,89
HIV/AIDS,91,2,0,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
HIV/AIDS,91,2,0,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
Development Disability,28,5,10,start,2017-01-01,2017-01-31,Q13a1,without_children,13
Development Disability,28,5,10,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
Development Disability,28,5,10,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
Physical Disability,93,13,5,start,2017-01-01,2017-01-31,Q13a1,without_children,75
Physical Disability,93,13,5,start,2017-01-01,2017-01-31,Q13a1,with_only_children,0
Physical Disability,93,13,5,start,2017-01-01,2017-01-31,Q13a1,unknown_household_type,0
