living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",115,all_persons,2017-01-01,2017-01-31,Q15,Homeless Situations,without_children,78
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",115,all_persons,2017-01-01,2017-01-31,Q15,Homeless Situations,with_children_and_adults,37
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",115,all_persons,2017-01-01,2017-01-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",115,all_persons,2017-01-01,2017-01-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-01-01,2017-01-31,Q15,NA,without_children,1
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-01-01,2017-01-31,Q15,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-01-01,2017-01-31,Q15,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-01-01,2017-01-31,Q15,NA,unknown_household_type,0
Place not meant for human habitation,63,all_persons,2017-01-01,2017-01-31,Q15,NA,without_children,55
Place not meant for human habitation,63,all_persons,2017-01-01,2017-01-31,Q15,NA,with_children_and_adults,8
Place not meant for human habitation,63,all_persons,2017-01-01,2017-01-31,Q15,NA,with_only_children,0
Place not meant for human habitation,63,all_persons,2017-01-01,2017-01-31,Q15,NA,unknown_household_type,0
Safe Haven,1,all_persons,2017-01-01,2017-01-31,Q15,NA,without_children,1
Safe Haven,1,all_persons,2017-01-01,2017-01-31,Q15,NA,with_children_and_adults,0
Safe Haven,1,all_persons,2017-01-01,2017-01-31,Q15,NA,with_only_children,0
Safe Haven,1,all_persons,2017-01-01,2017-01-31,Q15,NA,unknown_household_type,0
Host Home,0,all_persons,2017-01-01,2017-01-31,Q15,NA,without_children,0
Host Home,0,all_persons,2017-01-01,2017-01-31,Q15,NA,with_children_and_adults,0
Host Home,0,all_persons,2017-01-01,2017-01-31,Q15,NA,with_only_children,0
Host Home,0,all_persons,2017-01-01,2017-01-31,Q15,NA,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2017-01-01,2017-01-31,Q15,Institutional Settings,without_children,2
Psychiatric hospital or other psychiatric facility,2,all_persons,2017-01-01,2017-01-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2017-01-01,2017-01-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2017-01-01,2017-01-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2017-01-01,2017-01-31,Q15,NA,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2017-01-01,2017-01-31,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2017-01-01,2017-01-31,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2017-01-01,2017-01-31,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,15,all_persons,2017-01-01,2017-01-31,Q15,NA,without_children,15
Hospital or other residential non-psychiatric medical facility,15,all_persons,2017-01-01,2017-01-31,Q15,NA,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,15,all_persons,2017-01-01,2017-01-31,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,15,all_persons,2017-01-01,2017-01-31,Q15,NA,unknown_household_type,0
