time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,without_children,42
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,13
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,without_children,1
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,4
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,without_children,5
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,7
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,without_children,3
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,7
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,without_children,11
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,23
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,without_children,33
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,49
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,without_children,26
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,1
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,without_children,26
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,without_children,47
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,0
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,without_children,194
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,104
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,without_children,2
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,26
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,without_children,28
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,7
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,without_children,224
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,137
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
