ch_status_households,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,98,all_households,2019-11-01,2019-11-30,Q26a,without_children,94
Chronically Homeless ,98,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,4
Chronically Homeless ,98,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Chronically Homeless ,98,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,without_children,457
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,115
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,without_children,4
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,1
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,0
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,without_children,16
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,6
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,1
