dv_fleeing,total,population,start_date,end_date,question,household_type,count
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,without_children,24
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,11
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
No,173,all_persons,2019-11-01,2019-11-30,Q14b,without_children,126
No,173,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,47
No,173,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
No,173,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,without_children,4
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,1
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
