age_group,total,population,start_date,end_date,question,household_type,count
0 - 17,9,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,0
0 - 17,9,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,9
0 - 17,9,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
0 - 17,9,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
18 - 24,7,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,6
18 - 24,7,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,1
18 - 24,7,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
18 - 24,7,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
25 - 34,17,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,14
25 - 34,17,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,3
25 - 34,17,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
25 - 34,17,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
35 - 44,18,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,16
35 - 44,18,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,2
35 - 44,18,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
35 - 44,18,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
45 - 54,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,22
45 - 54,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,1
45 - 54,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
45 - 54,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
55 - 61,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,22
55 - 61,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,1
55 - 61,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
55 - 61,23,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
62 +,19,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,19
62 +,19,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,0
62 +,19,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
62 +,19,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
Data Not Collected,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,without_children,0
Data Not Collected,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,with_only_children,0
Data Not Collected,0,chronically_homeless,2019-11-01,2019-11-30,Q26d,unknown_household_type,0
