conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,67
Mental Health Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,52
Mental Health Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,16
Alcohol Use Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,13
Alcohol Use Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,11
Alcohol Use Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,2
Drug Use Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,8
Drug Use Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,7
Drug Use Disorder,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,2
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,11
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,9
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,2
Chronic Health Condition,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,30
Chronic Health Condition,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,24
Chronic Health Condition,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,6
HIV/AIDS,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,12
Development Disability,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,11
Development Disability,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,2
Physical Disability,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_start,31
Physical Disability,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_latest_assessment_for_stayers,25
Physical Disability,chronically_homeless,2019-11-01,2019-11-30,Q26e,conditions_at_exit_for_leavers,6
