time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,76,all_persons,2019-11-01,2019-11-30,Q22e,without_children,45
7 days or less,76,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,31
7 days or less,76,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
7 days or less,76,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
8 to 14 days,4,all_persons,2019-11-01,2019-11-30,Q22e,without_children,4
8 to 14 days,4,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,0
8 to 14 days,4,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
8 to 14 days,4,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2019-11-01,2019-11-30,Q22e,without_children,3
15 to 21 days,8,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,5
15 to 21 days,8,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
22 to 30 days,12,all_persons,2019-11-01,2019-11-30,Q22e,without_children,6
22 to 30 days,12,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,6
22 to 30 days,12,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
22 to 30 days,12,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
31 to 60 days,20,all_persons,2019-11-01,2019-11-30,Q22e,without_children,11
31 to 60 days,20,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,9
31 to 60 days,20,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
31 to 60 days,20,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
61 to 180 days,54,all_persons,2019-11-01,2019-11-30,Q22e,without_children,32
61 to 180 days,54,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,22
61 to 180 days,54,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
61 to 180 days,54,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
181 to 365 days,31,all_persons,2019-11-01,2019-11-30,Q22e,without_children,23
181 to 365 days,31,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,8
181 to 365 days,31,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
181 to 365 days,31,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),32,all_persons,2019-11-01,2019-11-30,Q22e,without_children,32
366-730 days (1-2 years),32,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),32,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
366-730 days (1-2 years),32,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
731 days or more,62,all_persons,2019-11-01,2019-11-30,Q22e,without_children,53
731 days or more,62,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,9
731 days or more,62,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
731 days or more,62,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
Total (persons moved into housing),299,all_persons,2019-11-01,2019-11-30,Q22e,without_children,209
Total (persons moved into housing),299,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,90
Total (persons moved into housing),299,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
Total (persons moved into housing),299,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
Not yet moved into housing,25,all_persons,2019-11-01,2019-11-30,Q22e,without_children,13
Not yet moved into housing,25,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,12
Not yet moved into housing,25,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
Not yet moved into housing,25,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
Data not collected,17,all_persons,2019-11-01,2019-11-30,Q22e,without_children,13
Data not collected,17,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,4
Data not collected,17,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
Data not collected,17,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
Total persons,341,all_persons,2019-11-01,2019-11-30,Q22e,without_children,235
Total persons,341,all_persons,2019-11-01,2019-11-30,Q22e,with_children_and_adults,106
Total persons,341,all_persons,2019-11-01,2019-11-30,Q22e,with_only_children,0
Total persons,341,all_persons,2019-11-01,2019-11-30,Q22e,unknown_household_type,0
