gender_identity,total,population,start_date,end_date,question,household_type,count
Male,29,youth,2019-11-01,2019-11-30,Q27c,without_children,17
Male,29,youth,2019-11-01,2019-11-30,Q27c,with_children_and_adults,8
Male,29,youth,2019-11-01,2019-11-30,Q27c,with_only_children,4
Male,29,youth,2019-11-01,2019-11-30,Q27c,unknown_household_type,0
Female,45,youth,2019-11-01,2019-11-30,Q27c,without_children,27
Female,45,youth,2019-11-01,2019-11-30,Q27c,with_children_and_adults,15
Female,45,youth,2019-11-01,2019-11-30,Q27c,with_only_children,3
Female,45,youth,2019-11-01,2019-11-30,Q27c,unknown_household_type,0
No Single Gender,0,youth,2019-11-01,2019-11-30,Q27c,without_children,0
No Single Gender,0,youth,2019-11-01,2019-11-30,Q27c,with_children_and_adults,0
No Single Gender,0,youth,2019-11-01,2019-11-30,Q27c,with_only_children,0
No Single Gender,0,youth,2019-11-01,2019-11-30,Q27c,unknown_household_type,0
Questioning,0,youth,2019-11-01,2019-11-30,Q27c,without_children,0
Questioning,0,youth,2019-11-01,2019-11-30,Q27c,with_children_and_adults,0
Questioning,0,youth,2019-11-01,2019-11-30,Q27c,with_only_children,0
Questioning,0,youth,2019-11-01,2019-11-30,Q27c,unknown_household_type,0
Transgender,1,youth,2019-11-01,2019-11-30,Q27c,without_children,1
Transgender,1,youth,2019-11-01,2019-11-30,Q27c,with_children_and_adults,0
Transgender,1,youth,2019-11-01,2019-11-30,Q27c,with_only_children,0
Transgender,1,youth,2019-11-01,2019-11-30,Q27c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2019-11-01,2019-11-30,Q27c,without_children,0
Client Doesn't Know/Client Refused,0,youth,2019-11-01,2019-11-30,Q27c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2019-11-01,2019-11-30,Q27c,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2019-11-01,2019-11-30,Q27c,unknown_household_type,0
Data Not Collected,0,youth,2019-11-01,2019-11-30,Q27c,without_children,0
Data Not Collected,0,youth,2019-11-01,2019-11-30,Q27c,with_children_and_adults,0
Data Not Collected,0,youth,2019-11-01,2019-11-30,Q27c,with_only_children,0
Data Not Collected,0,youth,2019-11-01,2019-11-30,Q27c,unknown_household_type,0
