count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,518,126,231,all_persons,2019-11-01,2019-11-30,Q13c2,without_children,142
None,518,126,231,all_persons,2019-11-01,2019-11-30,Q13c2,with_only_children,10
None,518,126,231,all_persons,2019-11-01,2019-11-30,Q13c2,unknown_household_type,9
1 Condition,173,23,9,all_persons,2019-11-01,2019-11-30,Q13c2,without_children,140
1 Condition,173,23,9,all_persons,2019-11-01,2019-11-30,Q13c2,with_only_children,0
1 Condition,173,23,9,all_persons,2019-11-01,2019-11-30,Q13c2,unknown_household_type,1
2 Conditions,81,8,3,all_persons,2019-11-01,2019-11-30,Q13c2,without_children,70
2 Conditions,81,8,3,all_persons,2019-11-01,2019-11-30,Q13c2,with_only_children,0
2 Conditions,81,8,3,all_persons,2019-11-01,2019-11-30,Q13c2,unknown_household_type,0
3+ Conditions,50,3,0,all_persons,2019-11-01,2019-11-30,Q13c2,without_children,47
3+ Conditions,50,3,0,all_persons,2019-11-01,2019-11-30,Q13c2,with_only_children,0
3+ Conditions,50,3,0,all_persons,2019-11-01,2019-11-30,Q13c2,unknown_household_type,0
Condition Unknown,13,1,0,all_persons,2019-11-01,2019-11-30,Q13c2,without_children,12
Condition Unknown,13,1,0,all_persons,2019-11-01,2019-11-30,Q13c2,with_only_children,0
Condition Unknown,13,1,0,all_persons,2019-11-01,2019-11-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-11-01,2019-11-30,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-11-01,2019-11-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-11-01,2019-11-30,Q13c2,unknown_household_type,0
Data Not Collected,62,10,32,all_persons,2019-11-01,2019-11-30,Q13c2,without_children,14
Data Not Collected,62,10,32,all_persons,2019-11-01,2019-11-30,Q13c2,with_only_children,3
Data Not Collected,62,10,32,all_persons,2019-11-01,2019-11-30,Q13c2,unknown_household_type,3
