count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,332,76,125,all_persons,2015-02-01,2015-02-28,Q13a2,without_children,129
None,332,76,125,all_persons,2015-02-01,2015-02-28,Q13a2,with_only_children,2
None,332,76,125,all_persons,2015-02-01,2015-02-28,Q13a2,unknown_household_type,0
1 Condition,147,23,14,all_persons,2015-02-01,2015-02-28,Q13a2,without_children,110
1 Condition,147,23,14,all_persons,2015-02-01,2015-02-28,Q13a2,with_only_children,0
1 Condition,147,23,14,all_persons,2015-02-01,2015-02-28,Q13a2,unknown_household_type,0
2 Conditions,68,6,4,all_persons,2015-02-01,2015-02-28,Q13a2,without_children,58
2 Conditions,68,6,4,all_persons,2015-02-01,2015-02-28,Q13a2,with_only_children,0
2 Conditions,68,6,4,all_persons,2015-02-01,2015-02-28,Q13a2,unknown_household_type,0
3+ Conditions,33,4,1,all_persons,2015-02-01,2015-02-28,Q13a2,without_children,28
3+ Conditions,33,4,1,all_persons,2015-02-01,2015-02-28,Q13a2,with_only_children,0
3+ Conditions,33,4,1,all_persons,2015-02-01,2015-02-28,Q13a2,unknown_household_type,0
Condition Unknown,14,4,2,all_persons,2015-02-01,2015-02-28,Q13a2,without_children,8
Condition Unknown,14,4,2,all_persons,2015-02-01,2015-02-28,Q13a2,with_only_children,0
Condition Unknown,14,4,2,all_persons,2015-02-01,2015-02-28,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-02-01,2015-02-28,Q13a2,without_children,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-02-01,2015-02-28,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-02-01,2015-02-28,Q13a2,unknown_household_type,0
Data Not Collected,4,0,1,all_persons,2015-02-01,2015-02-28,Q13a2,without_children,1
Data Not Collected,4,0,1,all_persons,2015-02-01,2015-02-28,Q13a2,with_only_children,0
Data Not Collected,4,0,1,all_persons,2015-02-01,2015-02-28,Q13a2,unknown_household_type,2
