time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,without_children,17
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,17
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,without_children,0
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,1
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,without_children,1
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,5
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,without_children,7
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,13
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,without_children,31
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,21
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,without_children,22
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,1
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,without_children,16
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,0
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,without_children,17
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,0
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,without_children,112
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,58
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,without_children,9
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,15
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,without_children,68
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,51
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,without_children,189
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,124
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
