gender_identity,total,population,start_date,end_date,question,household_type,count
Male,239,adults,2015-02-01,2015-02-28,Q10a,without_children,203
Male,239,adults,2015-02-01,2015-02-28,Q10a,with_children_and_adults,35
Male,239,adults,2015-02-01,2015-02-28,Q10a,unknown_household_type,1
Female,206,adults,2015-02-01,2015-02-28,Q10a,without_children,128
Female,206,adults,2015-02-01,2015-02-28,Q10a,with_children_and_adults,78
Female,206,adults,2015-02-01,2015-02-28,Q10a,unknown_household_type,0
No Single Gender,0,adults,2015-02-01,2015-02-28,Q10a,without_children,0
No Single Gender,0,adults,2015-02-01,2015-02-28,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2015-02-01,2015-02-28,Q10a,unknown_household_type,0
Questioning,0,adults,2015-02-01,2015-02-28,Q10a,without_children,0
Questioning,0,adults,2015-02-01,2015-02-28,Q10a,with_children_and_adults,0
Questioning,0,adults,2015-02-01,2015-02-28,Q10a,unknown_household_type,0
Transgender,3,adults,2015-02-01,2015-02-28,Q10a,without_children,3
Transgender,3,adults,2015-02-01,2015-02-28,Q10a,with_children_and_adults,0
Transgender,3,adults,2015-02-01,2015-02-28,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2015-02-01,2015-02-28,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2015-02-01,2015-02-28,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2015-02-01,2015-02-28,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2015-02-01,2015-02-28,Q10a,without_children,0
Data Not Collected,0,adults,2015-02-01,2015-02-28,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2015-02-01,2015-02-28,Q10a,unknown_household_type,0
