health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2015-02-01,2015-02-28,Q21,at_start,200
MEDICAID,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,8
MEDICAID,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,63
MEDICARE,all_persons,2015-02-01,2015-02-28,Q21,at_start,48
MEDICARE,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,4
MEDICARE,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,14
State Children's Health Insurance Program,all_persons,2015-02-01,2015-02-28,Q21,at_start,7
State Children's Health Insurance Program,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,1
Veteran's Administration (VA) Medical Services,all_persons,2015-02-01,2015-02-28,Q21,at_start,1
Veteran's Administration (VA) Medical Services,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
Veteran's Administration (VA) Medical Services,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_start,34
Employer - Provided Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,1
Employer - Provided Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,13
Health Insurance obtained through COBRA,all_persons,2015-02-01,2015-02-28,Q21,at_start,1
Health Insurance obtained through COBRA,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,1
Private Pay Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_start,22
Private Pay Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
Private Pay Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,1
State Health Insurance for Adults,all_persons,2015-02-01,2015-02-28,Q21,at_start,9
State Health Insurance for Adults,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,0
Indian Health Services Program,all_persons,2015-02-01,2015-02-28,Q21,at_start,0
Indian Health Services Program,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,0
Other,all_persons,2015-02-01,2015-02-28,Q21,at_start,0
Other,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_start,273
No Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,2
No Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,86
Client Doesn't Know/Client Refused,all_persons,2015-02-01,2015-02-28,Q21,at_start,1
Client Doesn't Know/Client Refused,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,1
Data Not Collected,all_persons,2015-02-01,2015-02-28,Q21,at_start,48
Data Not Collected,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,92
Data Not Collected,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,4
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2015-02-01,2015-02-28,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,322
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_start,242
1 Source of Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,7
1 Source of Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,73
More than 1 Source of Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_start,39
More than 1 Source of Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_annual_assessment_for_stayers,3
More than 1 Source of Health Insurance,all_persons,2015-02-01,2015-02-28,Q21,at_exit_for_leavers,10
