count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,228,54,93,stayers,2015-02-01,2015-02-28,Q13c2,without_children,79
None,228,54,93,stayers,2015-02-01,2015-02-28,Q13c2,with_only_children,2
None,228,54,93,stayers,2015-02-01,2015-02-28,Q13c2,unknown_household_type,0
1 Condition,105,19,8,stayers,2015-02-01,2015-02-28,Q13c2,without_children,78
1 Condition,105,19,8,stayers,2015-02-01,2015-02-28,Q13c2,with_only_children,0
1 Condition,105,19,8,stayers,2015-02-01,2015-02-28,Q13c2,unknown_household_type,0
2 Conditions,55,5,3,stayers,2015-02-01,2015-02-28,Q13c2,without_children,47
2 Conditions,55,5,3,stayers,2015-02-01,2015-02-28,Q13c2,with_only_children,0
2 Conditions,55,5,3,stayers,2015-02-01,2015-02-28,Q13c2,unknown_household_type,0
3+ Conditions,25,2,1,stayers,2015-02-01,2015-02-28,Q13c2,without_children,22
3+ Conditions,25,2,1,stayers,2015-02-01,2015-02-28,Q13c2,with_only_children,0
3+ Conditions,25,2,1,stayers,2015-02-01,2015-02-28,Q13c2,unknown_household_type,0
Condition Unknown,8,2,2,stayers,2015-02-01,2015-02-28,Q13c2,without_children,4
Condition Unknown,8,2,2,stayers,2015-02-01,2015-02-28,Q13c2,with_only_children,0
Condition Unknown,8,2,2,stayers,2015-02-01,2015-02-28,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,1,stayers,2015-02-01,2015-02-28,Q13c2,without_children,0
Client Doesn't Know/Client Refused,1,0,1,stayers,2015-02-01,2015-02-28,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,1,stayers,2015-02-01,2015-02-28,Q13c2,unknown_household_type,0
Data Not Collected,4,0,1,stayers,2015-02-01,2015-02-28,Q13c2,without_children,1
Data Not Collected,4,0,1,stayers,2015-02-01,2015-02-28,Q13c2,with_only_children,0
Data Not Collected,4,0,1,stayers,2015-02-01,2015-02-28,Q13c2,unknown_household_type,2
