conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,17,6,1,exit,2017-07-01,2017-07-31,Q13b1,without_children,10
Mental Health Disorder,17,6,1,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
Mental Health Disorder,17,6,1,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,4,0,0,exit,2017-07-01,2017-07-31,Q13b1,without_children,4
Alcohol Use Disorder,4,0,0,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
Alcohol Use Disorder,4,0,0,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
Drug Use Disorder,3,1,0,exit,2017-07-01,2017-07-31,Q13b1,without_children,2
Drug Use Disorder,3,1,0,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
Drug Use Disorder,3,1,0,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,2,0,0,exit,2017-07-01,2017-07-31,Q13b1,without_children,2
Both Alcohol and Drug Use Disorders,2,0,0,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,2,0,0,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
Chronic Health Condition,6,1,0,exit,2017-07-01,2017-07-31,Q13b1,without_children,5
Chronic Health Condition,6,1,0,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
Chronic Health Condition,6,1,0,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
HIV/AIDS,4,0,0,exit,2017-07-01,2017-07-31,Q13b1,without_children,4
HIV/AIDS,4,0,0,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
HIV/AIDS,4,0,0,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
Development Disability,5,0,2,exit,2017-07-01,2017-07-31,Q13b1,without_children,3
Development Disability,5,0,2,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
Development Disability,5,0,2,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
Physical Disability,7,4,0,exit,2017-07-01,2017-07-31,Q13b1,without_children,3
Physical Disability,7,4,0,exit,2017-07-01,2017-07-31,Q13b1,with_only_children,0
Physical Disability,7,4,0,exit,2017-07-01,2017-07-31,Q13b1,unknown_household_type,0
