gender_identity,total,population,start_date,end_date,question,household_type,count
Male,227,adults,2017-07-01,2017-07-31,Q10a,without_children,185
Male,227,adults,2017-07-01,2017-07-31,Q10a,with_children_and_adults,41
Male,227,adults,2017-07-01,2017-07-31,Q10a,unknown_household_type,1
Female,184,adults,2017-07-01,2017-07-31,Q10a,without_children,90
Female,184,adults,2017-07-01,2017-07-31,Q10a,with_children_and_adults,94
Female,184,adults,2017-07-01,2017-07-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2017-07-01,2017-07-31,Q10a,without_children,0
No Single Gender,0,adults,2017-07-01,2017-07-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2017-07-01,2017-07-31,Q10a,unknown_household_type,0
Questioning,0,adults,2017-07-01,2017-07-31,Q10a,without_children,0
Questioning,0,adults,2017-07-01,2017-07-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2017-07-01,2017-07-31,Q10a,unknown_household_type,0
Transgender,1,adults,2017-07-01,2017-07-31,Q10a,without_children,1
Transgender,1,adults,2017-07-01,2017-07-31,Q10a,with_children_and_adults,0
Transgender,1,adults,2017-07-01,2017-07-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2017-07-01,2017-07-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2017-07-01,2017-07-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2017-07-01,2017-07-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2017-07-01,2017-07-31,Q10a,without_children,0
Data Not Collected,0,adults,2017-07-01,2017-07-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2017-07-01,2017-07-31,Q10a,unknown_household_type,0
