income_range,population,start_date,end_date,question,status,count
No Income,adults,2018-07-01,2018-07-31,Q16,income_at_start,115
No Income,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,6
No Income,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,9
$1 -  $150,adults,2018-07-01,2018-07-31,Q16,income_at_start,1
$1 -  $150,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2018-07-01,2018-07-31,Q16,income_at_start,6
$151 - $250,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2018-07-01,2018-07-31,Q16,income_at_start,18
$251 - $500,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,1
$501 - $1000,adults,2018-07-01,2018-07-31,Q16,income_at_start,58
$501 - $1000,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,14
$501 - $1000,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,7
$1001 - $1500,adults,2018-07-01,2018-07-31,Q16,income_at_start,45
$1001 - $1500,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,11
$1001 - $1500,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,2
$1501 - $2000,adults,2018-07-01,2018-07-31,Q16,income_at_start,34
$1501 - $2000,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$1501 - $2000,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,7
$2001+,adults,2018-07-01,2018-07-31,Q16,income_at_start,30
$2001+,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,4
$2001+,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,7
Client Doesn't Know/Client Refused,adults,2018-07-01,2018-07-31,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2018-07-01,2018-07-31,Q16,income_at_start,32
Data Not Collected,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,5
Data Not Collected,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,3
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-07-01,2018-07-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,214
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-07-01,2018-07-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,42
Number of Adult Stayers without Required Annual Assessment,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2018-07-01,2018-07-31,Q16,income_at_start,339
Total Adults,adults,2018-07-01,2018-07-31,Q16,income_at_latest_annual_assessment_for_stayers,302
Total Adults,adults,2018-07-01,2018-07-31,Q16,income_at_exit_for_leavers,37
