conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,114,17,4,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,92
Mental Health Disorder,114,17,4,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,1
Mental Health Disorder,114,17,4,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,17,0,0,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,17
Alcohol Use Disorder,17,0,0,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,0
Alcohol Use Disorder,17,0,0,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
Drug Use Disorder,17,9,0,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,8
Drug Use Disorder,17,9,0,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,0
Drug Use Disorder,17,9,0,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,16,1,0,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,15
Both Alcohol and Drug Use Disorders,16,1,0,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,16,1,0,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
Chronic Health Condition,52,7,2,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,43
Chronic Health Condition,52,7,2,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,0
Chronic Health Condition,52,7,2,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
HIV/AIDS,55,1,0,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,53
HIV/AIDS,55,1,0,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,1
HIV/AIDS,55,1,0,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
Development Disability,27,4,8,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,15
Development Disability,27,4,8,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,0
Development Disability,27,4,8,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
Physical Disability,51,6,0,all_persons,2018-07-01,2018-07-31,Q13c1,without_children,45
Physical Disability,51,6,0,all_persons,2018-07-01,2018-07-31,Q13c1,with_only_children,0
Physical Disability,51,6,0,all_persons,2018-07-01,2018-07-31,Q13c1,unknown_household_type,0
