conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,125,19,4,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,101
Mental Health Disorder,125,19,4,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,1
Mental Health Disorder,125,19,4,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,19,0,0,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,19
Alcohol Use Disorder,19,0,0,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,0
Alcohol Use Disorder,19,0,0,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
Drug Use Disorder,21,9,0,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,12
Drug Use Disorder,21,9,0,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,0
Drug Use Disorder,21,9,0,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,18,1,0,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,17
Both Alcohol and Drug Use Disorders,18,1,0,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,18,1,0,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
Chronic Health Condition,58,10,2,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,46
Chronic Health Condition,58,10,2,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,0
Chronic Health Condition,58,10,2,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
HIV/AIDS,55,1,0,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,53
HIV/AIDS,55,1,0,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,1
HIV/AIDS,55,1,0,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
Development Disability,29,4,9,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,16
Development Disability,29,4,9,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,0
Development Disability,29,4,9,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
Physical Disability,57,9,0,all_persons,2018-07-01,2018-07-31,Q13a1,without_children,48
Physical Disability,57,9,0,all_persons,2018-07-01,2018-07-31,Q13a1,with_only_children,0
Physical Disability,57,9,0,all_persons,2018-07-01,2018-07-31,Q13a1,unknown_household_type,0
