count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,258,71,131,all_persons,2018-07-01,2018-07-31,Q13a2,without_children,45
None,258,71,131,all_persons,2018-07-01,2018-07-31,Q13a2,with_only_children,11
None,258,71,131,all_persons,2018-07-01,2018-07-31,Q13a2,unknown_household_type,0
1 Condition,125,21,11,all_persons,2018-07-01,2018-07-31,Q13a2,without_children,93
1 Condition,125,21,11,all_persons,2018-07-01,2018-07-31,Q13a2,with_only_children,0
1 Condition,125,21,11,all_persons,2018-07-01,2018-07-31,Q13a2,unknown_household_type,0
2 Conditions,64,10,2,all_persons,2018-07-01,2018-07-31,Q13a2,without_children,51
2 Conditions,64,10,2,all_persons,2018-07-01,2018-07-31,Q13a2,with_only_children,1
2 Conditions,64,10,2,all_persons,2018-07-01,2018-07-31,Q13a2,unknown_household_type,0
3+ Conditions,43,4,0,all_persons,2018-07-01,2018-07-31,Q13a2,without_children,39
3+ Conditions,43,4,0,all_persons,2018-07-01,2018-07-31,Q13a2,with_only_children,0
3+ Conditions,43,4,0,all_persons,2018-07-01,2018-07-31,Q13a2,unknown_household_type,0
Condition Unknown,1,1,0,all_persons,2018-07-01,2018-07-31,Q13a2,without_children,0
Condition Unknown,1,1,0,all_persons,2018-07-01,2018-07-31,Q13a2,with_only_children,0
Condition Unknown,1,1,0,all_persons,2018-07-01,2018-07-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-07-01,2018-07-31,Q13a2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-07-01,2018-07-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-07-01,2018-07-31,Q13a2,unknown_household_type,0
Data Not Collected,9,1,3,all_persons,2018-07-01,2018-07-31,Q13a2,without_children,3
Data Not Collected,9,1,3,all_persons,2018-07-01,2018-07-31,Q13a2,with_only_children,1
Data Not Collected,9,1,3,all_persons,2018-07-01,2018-07-31,Q13a2,unknown_household_type,1
