count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,43,13,25,all_persons,2018-07-01,2018-07-31,Q13b2,without_children,5
None,43,13,25,all_persons,2018-07-01,2018-07-31,Q13b2,with_only_children,0
None,43,13,25,all_persons,2018-07-01,2018-07-31,Q13b2,unknown_household_type,0
1 Condition,11,4,1,all_persons,2018-07-01,2018-07-31,Q13b2,without_children,6
1 Condition,11,4,1,all_persons,2018-07-01,2018-07-31,Q13b2,with_only_children,0
1 Condition,11,4,1,all_persons,2018-07-01,2018-07-31,Q13b2,unknown_household_type,0
2 Conditions,3,2,0,all_persons,2018-07-01,2018-07-31,Q13b2,without_children,1
2 Conditions,3,2,0,all_persons,2018-07-01,2018-07-31,Q13b2,with_only_children,0
2 Conditions,3,2,0,all_persons,2018-07-01,2018-07-31,Q13b2,unknown_household_type,0
3+ Conditions,6,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,without_children,6
3+ Conditions,6,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,with_only_children,0
3+ Conditions,6,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,unknown_household_type,0
Condition Unknown,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,without_children,0
Condition Unknown,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,with_only_children,0
Condition Unknown,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,unknown_household_type,0
Data Not Collected,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,without_children,0
Data Not Collected,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,with_only_children,0
Data Not Collected,0,0,0,all_persons,2018-07-01,2018-07-31,Q13b2,unknown_household_type,0
