conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,11,2,0,exit,2018-07-01,2018-07-31,Q13b1,without_children,9
Mental Health Disorder,11,2,0,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
Mental Health Disorder,11,2,0,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,1,0,0,exit,2018-07-01,2018-07-31,Q13b1,without_children,1
Alcohol Use Disorder,1,0,0,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
Alcohol Use Disorder,1,0,0,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
Drug Use Disorder,4,0,0,exit,2018-07-01,2018-07-31,Q13b1,without_children,4
Drug Use Disorder,4,0,0,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
Drug Use Disorder,4,0,0,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,2,0,0,exit,2018-07-01,2018-07-31,Q13b1,without_children,2
Both Alcohol and Drug Use Disorders,2,0,0,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,2,0,0,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
Chronic Health Condition,7,3,0,exit,2018-07-01,2018-07-31,Q13b1,without_children,4
Chronic Health Condition,7,3,0,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
Chronic Health Condition,7,3,0,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
HIV/AIDS,0,0,0,exit,2018-07-01,2018-07-31,Q13b1,without_children,0
HIV/AIDS,0,0,0,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
HIV/AIDS,0,0,0,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
Development Disability,2,0,1,exit,2018-07-01,2018-07-31,Q13b1,without_children,1
Development Disability,2,0,1,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
Development Disability,2,0,1,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
Physical Disability,7,3,0,exit,2018-07-01,2018-07-31,Q13b1,without_children,4
Physical Disability,7,3,0,exit,2018-07-01,2018-07-31,Q13b1,with_only_children,0
Physical Disability,7,3,0,exit,2018-07-01,2018-07-31,Q13b1,unknown_household_type,0
