time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,12,all_persons,2016-07-01,2016-07-31,Q22e,without_children,10
7 days or less,12,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,2
7 days or less,12,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
7 days or less,12,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
8 to 14 days,2,all_persons,2016-07-01,2016-07-31,Q22e,without_children,2
8 to 14 days,2,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,0
8 to 14 days,2,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
8 to 14 days,2,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2016-07-01,2016-07-31,Q22e,without_children,0
15 to 21 days,8,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,8
15 to 21 days,8,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2016-07-01,2016-07-31,Q22e,without_children,1
22 to 30 days,10,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,9
22 to 30 days,10,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
31 to 60 days,11,all_persons,2016-07-01,2016-07-31,Q22e,without_children,1
31 to 60 days,11,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,10
31 to 60 days,11,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
31 to 60 days,11,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
61 to 180 days,23,all_persons,2016-07-01,2016-07-31,Q22e,without_children,15
61 to 180 days,23,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,8
61 to 180 days,23,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
61 to 180 days,23,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
181 to 365 days,16,all_persons,2016-07-01,2016-07-31,Q22e,without_children,12
181 to 365 days,16,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,4
181 to 365 days,16,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
181 to 365 days,16,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,without_children,20
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,without_children,22
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,0
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,without_children,83
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,41
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,without_children,19
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,30
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,without_children,26
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,14
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,without_children,128
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,85
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
