gender_identity,total,population,start_date,end_date,question,household_type,count
Male,15,youth,2016-07-01,2016-07-31,Q27c,without_children,11
Male,15,youth,2016-07-01,2016-07-31,Q27c,with_children_and_adults,2
Male,15,youth,2016-07-01,2016-07-31,Q27c,with_only_children,2
Male,15,youth,2016-07-01,2016-07-31,Q27c,unknown_household_type,0
Female,10,youth,2016-07-01,2016-07-31,Q27c,without_children,2
Female,10,youth,2016-07-01,2016-07-31,Q27c,with_children_and_adults,8
Female,10,youth,2016-07-01,2016-07-31,Q27c,with_only_children,0
Female,10,youth,2016-07-01,2016-07-31,Q27c,unknown_household_type,0
No Single Gender,0,youth,2016-07-01,2016-07-31,Q27c,without_children,0
No Single Gender,0,youth,2016-07-01,2016-07-31,Q27c,with_children_and_adults,0
No Single Gender,0,youth,2016-07-01,2016-07-31,Q27c,with_only_children,0
No Single Gender,0,youth,2016-07-01,2016-07-31,Q27c,unknown_household_type,0
Questioning,0,youth,2016-07-01,2016-07-31,Q27c,without_children,0
Questioning,0,youth,2016-07-01,2016-07-31,Q27c,with_children_and_adults,0
Questioning,0,youth,2016-07-01,2016-07-31,Q27c,with_only_children,0
Questioning,0,youth,2016-07-01,2016-07-31,Q27c,unknown_household_type,0
Transgender,0,youth,2016-07-01,2016-07-31,Q27c,without_children,0
Transgender,0,youth,2016-07-01,2016-07-31,Q27c,with_children_and_adults,0
Transgender,0,youth,2016-07-01,2016-07-31,Q27c,with_only_children,0
Transgender,0,youth,2016-07-01,2016-07-31,Q27c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2016-07-01,2016-07-31,Q27c,without_children,0
Client Doesn't Know/Client Refused,0,youth,2016-07-01,2016-07-31,Q27c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2016-07-01,2016-07-31,Q27c,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2016-07-01,2016-07-31,Q27c,unknown_household_type,0
Data Not Collected,0,youth,2016-07-01,2016-07-31,Q27c,without_children,0
Data Not Collected,0,youth,2016-07-01,2016-07-31,Q27c,with_children_and_adults,0
Data Not Collected,0,youth,2016-07-01,2016-07-31,Q27c,with_only_children,0
Data Not Collected,0,youth,2016-07-01,2016-07-31,Q27c,unknown_household_type,0
