gender_identity,total,population,start_date,end_date,question,household_type,count
Male,231,adults,2017-09-01,2017-09-30,Q10a,without_children,195
Male,231,adults,2017-09-01,2017-09-30,Q10a,with_children_and_adults,35
Male,231,adults,2017-09-01,2017-09-30,Q10a,unknown_household_type,1
Female,178,adults,2017-09-01,2017-09-30,Q10a,without_children,97
Female,178,adults,2017-09-01,2017-09-30,Q10a,with_children_and_adults,81
Female,178,adults,2017-09-01,2017-09-30,Q10a,unknown_household_type,0
No Single Gender,0,adults,2017-09-01,2017-09-30,Q10a,without_children,0
No Single Gender,0,adults,2017-09-01,2017-09-30,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2017-09-01,2017-09-30,Q10a,unknown_household_type,0
Questioning,0,adults,2017-09-01,2017-09-30,Q10a,without_children,0
Questioning,0,adults,2017-09-01,2017-09-30,Q10a,with_children_and_adults,0
Questioning,0,adults,2017-09-01,2017-09-30,Q10a,unknown_household_type,0
Transgender,1,adults,2017-09-01,2017-09-30,Q10a,without_children,1
Transgender,1,adults,2017-09-01,2017-09-30,Q10a,with_children_and_adults,0
Transgender,1,adults,2017-09-01,2017-09-30,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2017-09-01,2017-09-30,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2017-09-01,2017-09-30,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2017-09-01,2017-09-30,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2017-09-01,2017-09-30,Q10a,without_children,0
Data Not Collected,0,adults,2017-09-01,2017-09-30,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2017-09-01,2017-09-30,Q10a,unknown_household_type,0
