age_group,total,population,start_date,end_date,question,household_type,count
Under 5,60,all_persons,2017-09-01,2017-09-30,Q11,without_children,0
Under 5,60,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,57
Under 5,60,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,3
Under 5,60,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
5 -  12,81,all_persons,2017-09-01,2017-09-30,Q11,without_children,0
5 -  12,81,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,77
5 -  12,81,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,4
5 -  12,81,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
13 - 17,27,all_persons,2017-09-01,2017-09-30,Q11,without_children,0
13 - 17,27,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,24
13 - 17,27,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,3
13 - 17,27,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
18 - 24,26,all_persons,2017-09-01,2017-09-30,Q11,without_children,9
18 - 24,26,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,17
18 - 24,26,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
18 - 24,26,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
25 - 34,97,all_persons,2017-09-01,2017-09-30,Q11,without_children,45
25 - 34,97,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,52
25 - 34,97,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
25 - 34,97,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
35 - 44,86,all_persons,2017-09-01,2017-09-30,Q11,without_children,59
35 - 44,86,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,27
35 - 44,86,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
35 - 44,86,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
45 - 54,95,all_persons,2017-09-01,2017-09-30,Q11,without_children,79
45 - 54,95,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,15
45 - 54,95,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
45 - 54,95,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,1
55 - 61,67,all_persons,2017-09-01,2017-09-30,Q11,without_children,62
55 - 61,67,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,5
55 - 61,67,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
55 - 61,67,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
62 +,39,all_persons,2017-09-01,2017-09-30,Q11,without_children,39
62 +,39,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,0
62 +,39,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
62 +,39,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q11,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q11,without_children,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q11,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q11,with_only_children,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q11,unknown_household_type,2
