health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2017-09-01,2017-09-30,Q21,at_start,249
MEDICAID,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,23
MEDICAID,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,73
MEDICARE,all_persons,2017-09-01,2017-09-30,Q21,at_start,62
MEDICARE,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,12
MEDICARE,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,10
State Children's Health Insurance Program,all_persons,2017-09-01,2017-09-30,Q21,at_start,0
State Children's Health Insurance Program,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2017-09-01,2017-09-30,Q21,at_start,10
Veteran's Administration (VA) Medical Services,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,9
Veteran's Administration (VA) Medical Services,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_start,24
Employer - Provided Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,13
Health Insurance obtained through COBRA,all_persons,2017-09-01,2017-09-30,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_start,33
Private Pay Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,11
State Health Insurance for Adults,all_persons,2017-09-01,2017-09-30,Q21,at_start,6
State Health Insurance for Adults,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,4
Indian Health Services Program,all_persons,2017-09-01,2017-09-30,Q21,at_start,0
Indian Health Services Program,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,0
Other,all_persons,2017-09-01,2017-09-30,Q21,at_start,3
Other,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_start,206
No Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,14
No Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,69
Client Doesn't Know/Client Refused,all_persons,2017-09-01,2017-09-30,Q21,at_start,2
Client Doesn't Know/Client Refused,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,1
Data Not Collected,all_persons,2017-09-01,2017-09-30,Q21,at_start,35
Data Not Collected,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,75
Data Not Collected,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,14
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-09-01,2017-09-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,276
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_start,293
1 Source of Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,28
1 Source of Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,81
More than 1 Source of Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_start,45
More than 1 Source of Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_annual_assessment_for_stayers,8
More than 1 Source of Health Insurance,all_persons,2017-09-01,2017-09-30,Q21,at_exit_for_leavers,15
