age_group,total,population,start_date,end_date,question,household_type,count
Under 5,58,all_persons,2015-08-01,2015-08-31,Q11,without_children,0
Under 5,58,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,58
Under 5,58,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
Under 5,58,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
5 -  12,60,all_persons,2015-08-01,2015-08-31,Q11,without_children,0
5 -  12,60,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,58
5 -  12,60,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,2
5 -  12,60,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
13 - 17,30,all_persons,2015-08-01,2015-08-31,Q11,without_children,0
13 - 17,30,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,30
13 - 17,30,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
13 - 17,30,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
18 - 24,42,all_persons,2015-08-01,2015-08-31,Q11,without_children,17
18 - 24,42,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,25
18 - 24,42,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
18 - 24,42,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
25 - 34,70,all_persons,2015-08-01,2015-08-31,Q11,without_children,32
25 - 34,70,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,38
25 - 34,70,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
25 - 34,70,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
35 - 44,75,all_persons,2015-08-01,2015-08-31,Q11,without_children,45
35 - 44,75,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,29
35 - 44,75,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
35 - 44,75,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,1
45 - 54,94,all_persons,2015-08-01,2015-08-31,Q11,without_children,84
45 - 54,94,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,10
45 - 54,94,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
45 - 54,94,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
55 - 61,46,all_persons,2015-08-01,2015-08-31,Q11,without_children,43
55 - 61,46,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,3
55 - 61,46,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
55 - 61,46,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
62 +,31,all_persons,2015-08-01,2015-08-31,Q11,without_children,31
62 +,31,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,0
62 +,31,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
62 +,31,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q11,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q11,without_children,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q11,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q11,with_only_children,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q11,unknown_household_type,1
