living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",74,all_persons,2015-08-01,2015-08-31,Q15,Homeless Situations,without_children,43
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",74,all_persons,2015-08-01,2015-08-31,Q15,Homeless Situations,with_children_and_adults,31
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",74,all_persons,2015-08-01,2015-08-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",74,all_persons,2015-08-01,2015-08-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Place not meant for human habitation,46,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,34
Place not meant for human habitation,46,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,12
Place not meant for human habitation,46,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Place not meant for human habitation,46,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Safe Haven,0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
Safe Haven,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Safe Haven,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Safe Haven,0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Host Home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
Host Home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Host Home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Host Home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2015-08-01,2015-08-31,Q15,Institutional Settings,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2015-08-01,2015-08-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2015-08-01,2015-08-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2015-08-01,2015-08-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,7,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,5
Hospital or other residential non-psychiatric medical facility,7,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,2
Hospital or other residential non-psychiatric medical facility,7,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,7,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",9,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,9
"Jail, prison or juvenile detention facility",9,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",9,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",9,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
Foster care home or foster care group home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Foster care home or foster care group home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
Long-term care facility or nursing home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,1
Residential project or halfway house with no homeless criteria,1,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-08-01,2015-08-31,Q15,Other Locations,without_children,2
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-08-01,2015-08-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-08-01,2015-08-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-08-01,2015-08-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,6
"Owned by client, no ongoing housing subsidy",11,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,5
"Owned by client, no ongoing housing subsidy",11,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",125,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,93
"Rental by client, no ongoing housing subsidy",125,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,32
"Rental by client, no ongoing housing subsidy",125,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Rental by client, no ongoing housing subsidy",125,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Rental by client, with VASH housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,4
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,2
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,7,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,3
Hotel or motel paid for without emergency shelter voucher,7,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,4
Hotel or motel paid for without emergency shelter voucher,7,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,7,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",25,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,16
"Staying or living in a friend''s room, apartment or house",25,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,9
"Staying or living in a friend''s room, apartment or house",25,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Staying or living in a friend''s room, apartment or house",25,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",39,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,29
"Staying or living in a family member''s room, apartment or house",39,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,10
"Staying or living in a family member''s room, apartment or house",39,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
"Staying or living in a family member''s room, apartment or house",39,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,0
Data not collected,6,all_persons,2015-08-01,2015-08-31,Q15,NA,without_children,5
Data not collected,6,all_persons,2015-08-01,2015-08-31,Q15,NA,with_children_and_adults,0
Data not collected,6,all_persons,2015-08-01,2015-08-31,Q15,NA,with_only_children,0
Data not collected,6,all_persons,2015-08-01,2015-08-31,Q15,NA,unknown_household_type,1
