time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,without_children,15
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,5
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
7 days or less,20,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,without_children,2
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,4
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,without_children,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
15 to 21 days,0,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,without_children,1
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,8
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
22 to 30 days,9,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,without_children,6
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,15
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
31 to 60 days,21,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,without_children,22
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,47
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
61 to 180 days,69,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,without_children,10
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,12
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
181 to 365 days,22,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,without_children,13
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
366-730 days (1-2 years),13,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,without_children,9
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,2
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
731 days or more,11,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,without_children,78
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,93
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Total (persons moved into housing),171,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,without_children,5
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,14
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Not yet moved into housing,19,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,without_children,52
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,27
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Data not collected,79,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,without_children,135
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,with_children_and_adults,134
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,with_only_children,0
Total persons,269,all_persons,2015-08-01,2015-08-31,Q22e,unknown_household_type,0
