conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,84,11,3,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,70
Mental Health Disorder,84,11,3,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
Mental Health Disorder,84,11,3,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,14,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,13
Alcohol Use Disorder,14,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
Alcohol Use Disorder,14,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
Drug Use Disorder,3,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,2
Drug Use Disorder,3,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
Drug Use Disorder,3,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,14,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,13
Both Alcohol and Drug Use Disorders,14,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,14,1,0,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
Chronic Health Condition,37,5,3,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,29
Chronic Health Condition,37,5,3,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
Chronic Health Condition,37,5,3,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
HIV/AIDS,83,3,0,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,80
HIV/AIDS,83,3,0,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
HIV/AIDS,83,3,0,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
Development Disability,16,5,5,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,6
Development Disability,16,5,5,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
Development Disability,16,5,5,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
Physical Disability,49,7,4,all_persons,2015-08-01,2015-08-31,Q13c1,without_children,38
Physical Disability,49,7,4,all_persons,2015-08-01,2015-08-31,Q13c1,with_only_children,0
Physical Disability,49,7,4,all_persons,2015-08-01,2015-08-31,Q13c1,unknown_household_type,0
