conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,68,6,2,exit,2020-01-01,2020-01-31,Q13b1,without_children,60
Mental Health Disorder,68,6,2,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
Mental Health Disorder,68,6,2,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,15,0,0,exit,2020-01-01,2020-01-31,Q13b1,without_children,15
Alcohol Use Disorder,15,0,0,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
Alcohol Use Disorder,15,0,0,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
Drug Use Disorder,14,1,0,exit,2020-01-01,2020-01-31,Q13b1,without_children,13
Drug Use Disorder,14,1,0,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
Drug Use Disorder,14,1,0,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,7,2,0,exit,2020-01-01,2020-01-31,Q13b1,without_children,5
Both Alcohol and Drug Use Disorders,7,2,0,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,7,2,0,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
Chronic Health Condition,33,2,0,exit,2020-01-01,2020-01-31,Q13b1,without_children,31
Chronic Health Condition,33,2,0,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
Chronic Health Condition,33,2,0,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
HIV/AIDS,1,0,0,exit,2020-01-01,2020-01-31,Q13b1,without_children,1
HIV/AIDS,1,0,0,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
HIV/AIDS,1,0,0,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
Development Disability,8,0,1,exit,2020-01-01,2020-01-31,Q13b1,without_children,7
Development Disability,8,0,1,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
Development Disability,8,0,1,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
Physical Disability,48,5,1,exit,2020-01-01,2020-01-31,Q13b1,without_children,42
Physical Disability,48,5,1,exit,2020-01-01,2020-01-31,Q13b1,with_only_children,0
Physical Disability,48,5,1,exit,2020-01-01,2020-01-31,Q13b1,unknown_household_type,0
