count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,188,27,48,all_persons,2020-01-01,2020-01-31,Q13b2,without_children,113
None,188,27,48,all_persons,2020-01-01,2020-01-31,Q13b2,with_only_children,0
None,188,27,48,all_persons,2020-01-01,2020-01-31,Q13b2,unknown_household_type,0
1 Condition,66,7,2,all_persons,2020-01-01,2020-01-31,Q13b2,without_children,57
1 Condition,66,7,2,all_persons,2020-01-01,2020-01-31,Q13b2,with_only_children,0
1 Condition,66,7,2,all_persons,2020-01-01,2020-01-31,Q13b2,unknown_household_type,0
2 Conditions,34,4,1,all_persons,2020-01-01,2020-01-31,Q13b2,without_children,29
2 Conditions,34,4,1,all_persons,2020-01-01,2020-01-31,Q13b2,with_only_children,0
2 Conditions,34,4,1,all_persons,2020-01-01,2020-01-31,Q13b2,unknown_household_type,0
3+ Conditions,21,1,0,all_persons,2020-01-01,2020-01-31,Q13b2,without_children,20
3+ Conditions,21,1,0,all_persons,2020-01-01,2020-01-31,Q13b2,with_only_children,0
3+ Conditions,21,1,0,all_persons,2020-01-01,2020-01-31,Q13b2,unknown_household_type,0
Condition Unknown,54,0,0,all_persons,2020-01-01,2020-01-31,Q13b2,without_children,54
Condition Unknown,54,0,0,all_persons,2020-01-01,2020-01-31,Q13b2,with_only_children,0
Condition Unknown,54,0,0,all_persons,2020-01-01,2020-01-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2020-01-01,2020-01-31,Q13b2,without_children,2
Client Doesn't Know/Client Refused,2,0,0,all_persons,2020-01-01,2020-01-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2020-01-01,2020-01-31,Q13b2,unknown_household_type,0
Data Not Collected,6,2,1,all_persons,2020-01-01,2020-01-31,Q13b2,without_children,3
Data Not Collected,6,2,1,all_persons,2020-01-01,2020-01-31,Q13b2,with_only_children,0
Data Not Collected,6,2,1,all_persons,2020-01-01,2020-01-31,Q13b2,unknown_household_type,0
