gender_identity,total,population,start_date,end_date,question,household_type,count
Male,31,youth,2020-01-01,2020-01-31,Q27c,without_children,20
Male,31,youth,2020-01-01,2020-01-31,Q27c,with_children_and_adults,8
Male,31,youth,2020-01-01,2020-01-31,Q27c,with_only_children,3
Male,31,youth,2020-01-01,2020-01-31,Q27c,unknown_household_type,0
Female,51,youth,2020-01-01,2020-01-31,Q27c,without_children,33
Female,51,youth,2020-01-01,2020-01-31,Q27c,with_children_and_adults,17
Female,51,youth,2020-01-01,2020-01-31,Q27c,with_only_children,1
Female,51,youth,2020-01-01,2020-01-31,Q27c,unknown_household_type,0
No Single Gender,0,youth,2020-01-01,2020-01-31,Q27c,without_children,0
No Single Gender,0,youth,2020-01-01,2020-01-31,Q27c,with_children_and_adults,0
No Single Gender,0,youth,2020-01-01,2020-01-31,Q27c,with_only_children,0
No Single Gender,0,youth,2020-01-01,2020-01-31,Q27c,unknown_household_type,0
Questioning,0,youth,2020-01-01,2020-01-31,Q27c,without_children,0
Questioning,0,youth,2020-01-01,2020-01-31,Q27c,with_children_and_adults,0
Questioning,0,youth,2020-01-01,2020-01-31,Q27c,with_only_children,0
Questioning,0,youth,2020-01-01,2020-01-31,Q27c,unknown_household_type,0
Transgender,2,youth,2020-01-01,2020-01-31,Q27c,without_children,2
Transgender,2,youth,2020-01-01,2020-01-31,Q27c,with_children_and_adults,0
Transgender,2,youth,2020-01-01,2020-01-31,Q27c,with_only_children,0
Transgender,2,youth,2020-01-01,2020-01-31,Q27c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2020-01-01,2020-01-31,Q27c,without_children,0
Client Doesn't Know/Client Refused,0,youth,2020-01-01,2020-01-31,Q27c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2020-01-01,2020-01-31,Q27c,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2020-01-01,2020-01-31,Q27c,unknown_household_type,0
Data Not Collected,0,youth,2020-01-01,2020-01-31,Q27c,without_children,0
Data Not Collected,0,youth,2020-01-01,2020-01-31,Q27c,with_children_and_adults,0
Data Not Collected,0,youth,2020-01-01,2020-01-31,Q27c,with_only_children,0
Data Not Collected,0,youth,2020-01-01,2020-01-31,Q27c,unknown_household_type,0
