income_range,population,start_date,end_date,question,status,count
No Income,adults,2016-10-01,2016-10-31,Q16,income_at_start,137
No Income,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,6
No Income,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,34
$1 -  $150,adults,2016-10-01,2016-10-31,Q16,income_at_start,2
$1 -  $150,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2016-10-01,2016-10-31,Q16,income_at_start,2
$151 - $250,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2016-10-01,2016-10-31,Q16,income_at_start,21
$251 - $500,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2016-10-01,2016-10-31,Q16,income_at_start,90
$501 - $1000,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,9
$501 - $1000,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,12
$1001 - $1500,adults,2016-10-01,2016-10-31,Q16,income_at_start,72
$1001 - $1500,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,9
$1001 - $1500,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,13
$1501 - $2000,adults,2016-10-01,2016-10-31,Q16,income_at_start,41
$1501 - $2000,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,13
$2001+,adults,2016-10-01,2016-10-31,Q16,income_at_start,36
$2001+,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$2001+,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,6
Client Doesn't Know/Client Refused,adults,2016-10-01,2016-10-31,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-10-01,2016-10-31,Q16,income_at_start,44
Data Not Collected,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,10
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-10-01,2016-10-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,244
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-10-01,2016-10-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,81
Number of Adult Stayers without Required Annual Assessment,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-10-01,2016-10-31,Q16,income_at_start,445
Total Adults,adults,2016-10-01,2016-10-31,Q16,income_at_latest_annual_assessment_for_stayers,353
Total Adults,adults,2016-10-01,2016-10-31,Q16,income_at_exit_for_leavers,92
