gender_identity,total,population,start_date,end_date,question,household_type,count
Male,246,adults,2016-10-01,2016-10-31,Q10a,without_children,193
Male,246,adults,2016-10-01,2016-10-31,Q10a,with_children_and_adults,52
Male,246,adults,2016-10-01,2016-10-31,Q10a,unknown_household_type,1
Female,195,adults,2016-10-01,2016-10-31,Q10a,without_children,92
Female,195,adults,2016-10-01,2016-10-31,Q10a,with_children_and_adults,103
Female,195,adults,2016-10-01,2016-10-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2016-10-01,2016-10-31,Q10a,without_children,0
No Single Gender,0,adults,2016-10-01,2016-10-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2016-10-01,2016-10-31,Q10a,unknown_household_type,0
Questioning,0,adults,2016-10-01,2016-10-31,Q10a,without_children,0
Questioning,0,adults,2016-10-01,2016-10-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2016-10-01,2016-10-31,Q10a,unknown_household_type,0
Transgender,4,adults,2016-10-01,2016-10-31,Q10a,without_children,4
Transgender,4,adults,2016-10-01,2016-10-31,Q10a,with_children_and_adults,0
Transgender,4,adults,2016-10-01,2016-10-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2016-10-01,2016-10-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2016-10-01,2016-10-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2016-10-01,2016-10-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2016-10-01,2016-10-31,Q10a,without_children,0
Data Not Collected,0,adults,2016-10-01,2016-10-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2016-10-01,2016-10-31,Q10a,unknown_household_type,0
