conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,123,23,5,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,95
Mental Health Disorder,123,23,5,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
Mental Health Disorder,123,23,5,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,19,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,18
Alcohol Use Disorder,19,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
Alcohol Use Disorder,19,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
Drug Use Disorder,14,5,0,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,9
Drug Use Disorder,14,5,0,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
Drug Use Disorder,14,5,0,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,16
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
Chronic Health Condition,58,8,6,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,44
Chronic Health Condition,58,8,6,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
Chronic Health Condition,58,8,6,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
HIV/AIDS,92,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,91
HIV/AIDS,92,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
HIV/AIDS,92,1,0,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
Development Disability,24,4,9,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,11
Development Disability,24,4,9,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
Development Disability,24,4,9,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
Physical Disability,76,13,7,all_persons,2016-10-01,2016-10-31,Q13a1,without_children,56
Physical Disability,76,13,7,all_persons,2016-10-01,2016-10-31,Q13a1,with_only_children,0
Physical Disability,76,13,7,all_persons,2016-10-01,2016-10-31,Q13a1,unknown_household_type,0
