age_group,total,population,start_date,end_date,question,household_type,count
0 - 17,3,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,0
0 - 17,3,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,3
0 - 17,3,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
0 - 17,3,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
18 - 24,1,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,0
18 - 24,1,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,1
18 - 24,1,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
18 - 24,1,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
25 - 34,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,6
25 - 34,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,0
25 - 34,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
25 - 34,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
35 - 44,8,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,7
35 - 44,8,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,1
35 - 44,8,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
35 - 44,8,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
45 - 54,15,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,15
45 - 54,15,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,0
45 - 54,15,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
45 - 54,15,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
55 - 61,14,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,14
55 - 61,14,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,0
55 - 61,14,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
55 - 61,14,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
62 +,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,6
62 +,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,0
62 +,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
62 +,6,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
Data Not Collected,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,without_children,0
Data Not Collected,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,with_only_children,0
Data Not Collected,0,chronically_homeless,2016-10-01,2016-10-31,Q26d,unknown_household_type,0
