conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,113,20,2,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,91
Mental Health Disorder,113,20,2,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
Mental Health Disorder,113,20,2,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,17,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,16
Alcohol Use Disorder,17,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
Alcohol Use Disorder,17,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
Drug Use Disorder,13,4,0,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,9
Drug Use Disorder,13,4,0,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
Drug Use Disorder,13,4,0,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,16
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
Chronic Health Condition,53,5,6,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,42
Chronic Health Condition,53,5,6,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
Chronic Health Condition,53,5,6,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
HIV/AIDS,89,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,88
HIV/AIDS,89,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
HIV/AIDS,89,1,0,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
Development Disability,21,3,7,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,11
Development Disability,21,3,7,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
Development Disability,21,3,7,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
Physical Disability,59,8,5,all_persons,2016-10-01,2016-10-31,Q13c1,without_children,46
Physical Disability,59,8,5,all_persons,2016-10-01,2016-10-31,Q13c1,with_only_children,0
Physical Disability,59,8,5,all_persons,2016-10-01,2016-10-31,Q13c1,unknown_household_type,0
